Barrio,anyo,Indicador,valor_indicador
FONTARRON,2022,num_hosteleria,41.0
CONCEPCION,2022,num_hosteleria,154.0
ARAVACA,2022,num_hosteleria,78.0
PEÑA GRANDE,2022,num_hosteleria,118.0
HORCAJO,2022,num_hosteleria,13.0
ABRANTES,2022,num_hosteleria,109.0
ALUCHE,2022,num_hosteleria,310.0
VALDEBERNARDO,2022,num_hosteleria,45.0
ALMENARA,2022,num_hosteleria,115.0
AMPOSTA,2022,num_hosteleria,46.0
CANILLEJAS,2022,num_hosteleria,149.0
EL SALVADOR,2022,num_hosteleria,46.0
EL VISO,2022,num_hosteleria,148.0
FUENTE DEL BERRO,2022,num_hosteleria,136.0
VALLEHERMOSO,2022,num_hosteleria,158.0
BUENAVISTA,2022,num_hosteleria,229.0
SAN JUAN BAUTISTA,2022,num_hosteleria,64.0
COMILLAS,2022,num_hosteleria,117.0
GOYA,2022,num_hosteleria,346.0
CASTELLANA,2022,num_hosteleria,225.0
LAS AGUILAS,2022,num_hosteleria,156.0
ENSANCHE DE VALLECAS,2022,num_hosteleria,132.0
BELLAS VISTAS,2022,num_hosteleria,163.0
PACIFICO,2022,num_hosteleria,167.0
CASTILLA,2022,num_hosteleria,82.0
SAN PASCUAL,2022,num_hosteleria,85.0
QUINTANA,2022,num_hosteleria,164.0
JUSTICIA,2022,num_hosteleria,529.0
ATOCHA,2022,num_hosteleria,12.0
HISPANOAMERICA,2022,num_hosteleria,240.0
VALDEZARZA,2022,num_hosteleria,71.0
PIOVERA,2022,num_hosteleria,56.0
GUINDALERA,2022,num_hosteleria,247.0
CHOPERA,2022,num_hosteleria,104.0
PUEBLO NUEVO,2022,num_hosteleria,282.0
ARCOS,2022,num_hosteleria,55.0
PALOMERAS BAJAS,2022,num_hosteleria,117.0
RIOS ROSAS,2022,num_hosteleria,314.0
MARROQUINA,2022,num_hosteleria,125.0
SOL,2022,num_hosteleria,506.0
CIUDAD JARDIN,2022,num_hosteleria,160.0
PALOMAS,2022,num_hosteleria,24.0
SAN ISIDRO,2022,num_hosteleria,161.0
PINAR DEL REY,2022,num_hosteleria,195.0
PALACIO,2022,num_hosteleria,625.0
CASA DE CAMPO,2022,num_hosteleria,115.0
ALAMEDA DE OSUNA,2022,num_hosteleria,57.0
ORCASUR,2022,num_hosteleria,40.0
IBIZA,2022,num_hosteleria,220.0
ZOFIO,2022,num_hosteleria,46.0
HELLIN,2022,num_hosteleria,10.0
PUERTA DEL ANGEL,2022,num_hosteleria,243.0
CIUDAD UNIVERSITARIA,2022,num_hosteleria,148.0
EL CAÑAVERAL,2022,num_hosteleria,23.0
LISTA,2022,num_hosteleria,218.0
LOS ANGELES,2022,num_hosteleria,112.0
OPAÑEL,2022,num_hosteleria,166.0
EL PLANTIO,2022,num_hosteleria,36.0
NUMANCIA,2022,num_hosteleria,184.0
VALDEACEDERAS,2022,num_hosteleria,103.0
SANTA EUGENIA,2022,num_hosteleria,59.0
ESTRELLA,2022,num_hosteleria,45.0
CASCO H.VALLECAS,2022,num_hosteleria,214.0
VINATEROS,2022,num_hosteleria,33.0
CORRALEJOS,2022,num_hosteleria,57.0
APOSTOL SANTIAGO,2022,num_hosteleria,43.0
VALDERRIVAS,2022,num_hosteleria,15.0
ACACIAS,2022,num_hosteleria,185.0
COLINA,2022,num_hosteleria,35.0
NUEVA ESPAÑA,2022,num_hosteleria,152.0
DELICIAS,2022,num_hosteleria,155.0
RECOLETOS,2022,num_hosteleria,290.0
VALVERDE,2022,num_hosteleria,325.0
EL GOLOSO,2022,num_hosteleria,96.0
PUERTA BONITA,2022,num_hosteleria,125.0
NIÑO JESUS,2022,num_hosteleria,71.0
SIMANCAS,2022,num_hosteleria,220.0
SAN FERMIN,2022,num_hosteleria,66.0
MEDIA LEGUA,2022,num_hosteleria,51.0
UNIVERSIDAD,2022,num_hosteleria,674.0
MIRASIERRA,2022,num_hosteleria,80.0
CUATRO CAMINOS,2022,num_hosteleria,353.0
IMPERIAL,2022,num_hosteleria,123.0
REJAS,2022,num_hosteleria,114.0
VALDEMARIN,2022,num_hosteleria,42.0
ARGUELLES,2022,num_hosteleria,273.0
EL PILAR,2022,num_hosteleria,241.0
EMBAJADORES,2022,num_hosteleria,564.0
CASTILLEJOS,2022,num_hosteleria,241.0
PAVONES,2023,num_hosteleria,24.0
CASCO H.BARAJAS,2023,num_hosteleria,94.0
BUTARQUE,2023,num_hosteleria,55.0
ALMENDRALES,2023,num_hosteleria,121.0
TRAFALGAR,2023,num_hosteleria,335.0
PALOS DE LA FRONTERA,2023,num_hosteleria,232.0
PALOS DE MOGUER,2023,num_hosteleria,0.0
VALDEFUENTES,2023,num_hosteleria,182.0
MOSCARDO,2023,num_hosteleria,168.0
LOS ROSALES,2023,num_hosteleria,146.0
PRADOLONGO,2023,num_hosteleria,122.0
VENTAS,2023,num_hosteleria,198.0
LOS JERONIMOS,2023,num_hosteleria,99.0
AEROPUERTO,2023,num_hosteleria,96.0
VISTA ALEGRE,2023,num_hosteleria,315.0
ORCASITAS,2023,num_hosteleria,62.0
LEGAZPI,2023,num_hosteleria,100.0
SAN DIEGO,2023,num_hosteleria,194.0
FUENTELARREINA,2023,num_hosteleria,4.0
EL PARDO,2023,num_hosteleria,45.0
ADELFAS,2023,num_hosteleria,67.0
CAMPAMENTO,2023,num_hosteleria,58.0
LA PAZ,2023,num_hosteleria,110.0
ENTREVIAS,2023,num_hosteleria,134.0
CASCO H.VICALVARO,2023,num_hosteleria,158.0
PROSPERIDAD,2023,num_hosteleria,224.0
BERRUGUETE,2023,num_hosteleria,121.0
ALMAGRO,2023,num_hosteleria,262.0
LOS CARMENES,2023,num_hosteleria,67.0
LUCERO,2023,num_hosteleria,138.0
GAZTAMBIDE,2023,num_hosteleria,249.0
COSTILLARES,2023,num_hosteleria,61.0
ARAPILES,2023,num_hosteleria,193.0
SAN ANDRES,2023,num_hosteleria,218.0
CUATRO VIENTOS,2023,num_hosteleria,17.0
ROSAS,2023,num_hosteleria,222.0
TIMON,2023,num_hosteleria,53.0
PEÑAGRANDE,2023,num_hosteleria,118.0
SAN CRISTOBAL,2023,num_hosteleria,60.0
PALOMERAS SURESTE,2023,num_hosteleria,115.0
CORTES,2023,num_hosteleria,481.0
CANILLAS,2023,num_hosteleria,172.0
ATALAYA,2023,num_hosteleria,5.0
PORTAZGO,2023,num_hosteleria,123.0
FONTARRON,2023,num_hosteleria,39.0
CONCEPCION,2023,num_hosteleria,157.0
ARAVACA,2023,num_hosteleria,84.0
PEÑA GRANDE,2023,num_hosteleria,0.0
HORCAJO,2023,num_hosteleria,13.0
ABRANTES,2023,num_hosteleria,109.0
ALUCHE,2023,num_hosteleria,313.0
VALDEBERNARDO,2023,num_hosteleria,46.0
ALMENARA,2023,num_hosteleria,114.0
AMPOSTA,2023,num_hosteleria,45.0
CANILLEJAS,2023,num_hosteleria,150.0
EL SALVADOR,2023,num_hosteleria,46.0
EL VISO,2023,num_hosteleria,146.0
FUENTE DEL BERRO,2023,num_hosteleria,132.0
VALLEHERMOSO,2023,num_hosteleria,155.0
BUENAVISTA,2023,num_hosteleria,233.0
SAN JUAN BAUTISTA,2023,num_hosteleria,64.0
COMILLAS,2023,num_hosteleria,115.0
GOYA,2023,num_hosteleria,352.0
CASTELLANA,2023,num_hosteleria,232.0
LAS AGUILAS,2023,num_hosteleria,156.0
ENSANCHE DE VALLECAS,2023,num_hosteleria,130.0
BELLAS VISTAS,2023,num_hosteleria,163.0
PACIFICO,2023,num_hosteleria,167.0
CASTILLA,2023,num_hosteleria,86.0
SAN PASCUAL,2023,num_hosteleria,85.0
QUINTANA,2023,num_hosteleria,162.0
JUSTICIA,2023,num_hosteleria,536.0
ATOCHA,2023,num_hosteleria,11.0
HISPANOAMERICA,2023,num_hosteleria,246.0
VALDEZARZA,2023,num_hosteleria,72.0
PIOVERA,2023,num_hosteleria,55.0
GUINDALERA,2023,num_hosteleria,243.0
CHOPERA,2023,num_hosteleria,107.0
PUEBLO NUEVO,2023,num_hosteleria,282.0
ARCOS,2023,num_hosteleria,57.0
PALOMERAS BAJAS,2023,num_hosteleria,118.0
RIOS ROSAS,2023,num_hosteleria,310.0
MARROQUINA,2023,num_hosteleria,121.0
SOL,2023,num_hosteleria,520.0
CIUDAD JARDIN,2023,num_hosteleria,159.0
PALOMAS,2023,num_hosteleria,26.0
SAN ISIDRO,2023,num_hosteleria,162.0
PINAR DEL REY,2023,num_hosteleria,190.0
PALACIO,2023,num_hosteleria,629.0
CASA DE CAMPO,2023,num_hosteleria,117.0
ALAMEDA DE OSUNA,2023,num_hosteleria,58.0
ORCASUR,2023,num_hosteleria,39.0
IBIZA,2023,num_hosteleria,219.0
ZOFIO,2023,num_hosteleria,46.0
HELLIN,2023,num_hosteleria,10.0
PUERTA DEL ANGEL,2023,num_hosteleria,237.0
CIUDAD UNIVERSITARIA,2023,num_hosteleria,157.0
EL CAÑAVERAL,2023,num_hosteleria,24.0
LISTA,2023,num_hosteleria,226.0
LOS ANGELES,2023,num_hosteleria,111.0
OPAÑEL,2023,num_hosteleria,167.0
EL PLANTIO,2023,num_hosteleria,35.0
NUMANCIA,2023,num_hosteleria,185.0
VALDEACEDERAS,2023,num_hosteleria,105.0
SANTA EUGENIA,2023,num_hosteleria,60.0
ESTRELLA,2023,num_hosteleria,46.0
CASCO H.VALLECAS,2023,num_hosteleria,225.0
VINATEROS,2023,num_hosteleria,32.0
CORRALEJOS,2023,num_hosteleria,58.0
APOSTOL SANTIAGO,2023,num_hosteleria,43.0
VALDERRIVAS,2023,num_hosteleria,15.0
ACACIAS,2023,num_hosteleria,188.0
COLINA,2023,num_hosteleria,35.0
NUEVA ESPAÑA,2023,num_hosteleria,152.0
DELICIAS,2023,num_hosteleria,154.0
RECOLETOS,2023,num_hosteleria,288.0
VALVERDE,2023,num_hosteleria,315.0
EL GOLOSO,2023,num_hosteleria,92.0
PUERTA BONITA,2023,num_hosteleria,125.0
NIÑO JESUS,2023,num_hosteleria,70.0
SIMANCAS,2023,num_hosteleria,224.0
SAN FERMIN,2023,num_hosteleria,65.0
MEDIA LEGUA,2023,num_hosteleria,52.0
UNIVERSIDAD,2023,num_hosteleria,683.0
MIRASIERRA,2023,num_hosteleria,81.0
CUATRO CAMINOS,2023,num_hosteleria,352.0
IMPERIAL,2023,num_hosteleria,124.0
REJAS,2023,num_hosteleria,109.0
VALDEMARIN,2023,num_hosteleria,43.0
ARGUELLES,2023,num_hosteleria,277.0
EL PILAR,2023,num_hosteleria,239.0
EMBAJADORES,2023,num_hosteleria,570.0
CASTILLEJOS,2023,num_hosteleria,249.0
PAVONES,2024,num_hosteleria,24.0
CASCO H.BARAJAS,2024,num_hosteleria,97.0
BUTARQUE,2024,num_hosteleria,56.0
ALMENDRALES,2024,num_hosteleria,136.0
TRAFALGAR,2024,num_hosteleria,354.0
PALOS DE LA FRONTERA,2024,num_hosteleria,250.0
PALOS DE MOGUER,2024,num_hosteleria,0.0
VALDEFUENTES,2024,num_hosteleria,201.0
MOSCARDO,2024,num_hosteleria,179.0
LOS ROSALES,2024,num_hosteleria,151.0
PRADOLONGO,2024,num_hosteleria,120.0
VENTAS,2024,num_hosteleria,211.0
LOS JERONIMOS,2024,num_hosteleria,96.0
AEROPUERTO,2024,num_hosteleria,91.0
VISTA ALEGRE,2024,num_hosteleria,324.0
ORCASITAS,2024,num_hosteleria,62.0
LEGAZPI,2024,num_hosteleria,102.0
SAN DIEGO,2024,num_hosteleria,207.0
FUENTELARREINA,2024,num_hosteleria,5.0
EL PARDO,2024,num_hosteleria,45.0
ADELFAS,2024,num_hosteleria,66.0
CAMPAMENTO,2024,num_hosteleria,59.0
LA PAZ,2024,num_hosteleria,116.0
ENTREVIAS,2024,num_hosteleria,121.0
CASCO H.VICALVARO,2024,num_hosteleria,154.0
PROSPERIDAD,2024,num_hosteleria,236.0
BERRUGUETE,2024,num_hosteleria,137.0
ALMAGRO,2024,num_hosteleria,270.0
LOS CARMENES,2024,num_hosteleria,69.0
LUCERO,2024,num_hosteleria,144.0
GAZTAMBIDE,2024,num_hosteleria,255.0
COSTILLARES,2024,num_hosteleria,61.0
ARAPILES,2024,num_hosteleria,209.0
SAN ANDRES,2024,num_hosteleria,222.0
CUATRO VIENTOS,2024,num_hosteleria,17.0
ROSAS,2024,num_hosteleria,220.0
TIMON,2024,num_hosteleria,54.0
PEÑAGRANDE,2024,num_hosteleria,116.0
SAN CRISTOBAL,2024,num_hosteleria,60.0
PALOMERAS SURESTE,2024,num_hosteleria,109.0
CORTES,2024,num_hosteleria,500.0
CANILLAS,2024,num_hosteleria,174.0
ATALAYA,2024,num_hosteleria,5.0
PORTAZGO,2024,num_hosteleria,109.0
FONTARRON,2024,num_hosteleria,41.0
CONCEPCION,2024,num_hosteleria,163.0
ARAVACA,2024,num_hosteleria,86.0
PEÑA GRANDE,2024,num_hosteleria,0.0
HORCAJO,2024,num_hosteleria,14.0
ABRANTES,2024,num_hosteleria,112.0
ALUCHE,2024,num_hosteleria,317.0
VALDEBERNARDO,2024,num_hosteleria,46.0
ALMENARA,2024,num_hosteleria,128.0
AMPOSTA,2024,num_hosteleria,45.0
CANILLEJAS,2024,num_hosteleria,157.0
EL SALVADOR,2024,num_hosteleria,44.0
EL VISO,2024,num_hosteleria,154.0
FUENTE DEL BERRO,2024,num_hosteleria,140.0
VALLEHERMOSO,2024,num_hosteleria,149.0
BUENAVISTA,2024,num_hosteleria,238.0
SAN JUAN BAUTISTA,2024,num_hosteleria,65.0
COMILLAS,2024,num_hosteleria,124.0
GOYA,2024,num_hosteleria,360.0
CASTELLANA,2024,num_hosteleria,246.0
LAS AGUILAS,2024,num_hosteleria,162.0
ENSANCHE DE VALLECAS,2024,num_hosteleria,134.0
BELLAS VISTAS,2024,num_hosteleria,171.0
PACIFICO,2024,num_hosteleria,175.0
CASTILLA,2024,num_hosteleria,88.0
SAN PASCUAL,2024,num_hosteleria,88.0
QUINTANA,2024,num_hosteleria,168.0
JUSTICIA,2024,num_hosteleria,539.0
ATOCHA,2024,num_hosteleria,12.0
HISPANOAMERICA,2024,num_hosteleria,259.0
VALDEZARZA,2024,num_hosteleria,73.0
PIOVERA,2024,num_hosteleria,60.0
GUINDALERA,2024,num_hosteleria,248.0
CHOPERA,2024,num_hosteleria,116.0
PUEBLO NUEVO,2024,num_hosteleria,295.0
ARCOS,2024,num_hosteleria,63.0
PALOMERAS BAJAS,2024,num_hosteleria,111.0
RIOS ROSAS,2024,num_hosteleria,323.0
MARROQUINA,2024,num_hosteleria,124.0
SOL,2024,num_hosteleria,537.0
CIUDAD JARDIN,2024,num_hosteleria,168.0
PALOMAS,2024,num_hosteleria,27.0
SAN ISIDRO,2024,num_hosteleria,172.0
PINAR DEL REY,2024,num_hosteleria,195.0
PALACIO,2024,num_hosteleria,660.0
CASA DE CAMPO,2024,num_hosteleria,121.0
ALAMEDA DE OSUNA,2024,num_hosteleria,59.0
ORCASUR,2024,num_hosteleria,39.0
IBIZA,2024,num_hosteleria,225.0
ZOFIO,2024,num_hosteleria,51.0
HELLIN,2024,num_hosteleria,10.0
PUERTA DEL ANGEL,2024,num_hosteleria,253.0
CIUDAD UNIVERSITARIA,2024,num_hosteleria,160.0
EL CAÑAVERAL,2024,num_hosteleria,31.0
LISTA,2024,num_hosteleria,245.0
LOS ANGELES,2024,num_hosteleria,119.0
OPAÑEL,2024,num_hosteleria,173.0
EL PLANTIO,2024,num_hosteleria,33.0
NUMANCIA,2024,num_hosteleria,189.0
VALDEACEDERAS,2024,num_hosteleria,112.0
SANTA EUGENIA,2024,num_hosteleria,60.0
ESTRELLA,2024,num_hosteleria,46.0
CASCO H.VALLECAS,2024,num_hosteleria,229.0
VINATEROS,2024,num_hosteleria,33.0
CORRALEJOS,2024,num_hosteleria,62.0
APOSTOL SANTIAGO,2024,num_hosteleria,38.0
VALDERRIVAS,2024,num_hosteleria,15.0
ACACIAS,2024,num_hosteleria,197.0
COLINA,2024,num_hosteleria,36.0
NUEVA ESPAÑA,2024,num_hosteleria,156.0
DELICIAS,2024,num_hosteleria,155.0
RECOLETOS,2024,num_hosteleria,298.0
VALVERDE,2024,num_hosteleria,323.0
EL GOLOSO,2024,num_hosteleria,95.0
PUERTA BONITA,2024,num_hosteleria,128.0
NIÑO JESUS,2024,num_hosteleria,72.0
SIMANCAS,2024,num_hosteleria,231.0
SAN FERMIN,2024,num_hosteleria,68.0
MEDIA LEGUA,2024,num_hosteleria,57.0
UNIVERSIDAD,2024,num_hosteleria,706.0
MIRASIERRA,2024,num_hosteleria,85.0
CUATRO CAMINOS,2024,num_hosteleria,373.0
IMPERIAL,2024,num_hosteleria,141.0
REJAS,2024,num_hosteleria,113.0
VALDEMARIN,2024,num_hosteleria,45.0
ARGUELLES,2024,num_hosteleria,296.0
EL PILAR,2024,num_hosteleria,250.0
EMBAJADORES,2024,num_hosteleria,626.0
CASTILLEJOS,2024,num_hosteleria,260.0
PAVONES,2018,num_educacion,12.0
CASCO H.BARAJAS,2018,num_educacion,12.0
BUTARQUE,2018,num_educacion,21.0
ALMENDRALES,2018,num_educacion,18.0
TRAFALGAR,2018,num_educacion,46.0
PALOS DE LA FRONTERA,2018,num_educacion,0.0
PALOS DE MOGUER,2018,num_educacion,47.0
VALDEFUENTES,2018,num_educacion,53.0
MOSCARDO,2018,num_educacion,29.0
LOS ROSALES,2018,num_educacion,41.0
PRADOLONGO,2018,num_educacion,26.0
VENTAS,2018,num_educacion,45.0
LOS JERONIMOS,2018,num_educacion,11.0
AEROPUERTO,2018,num_educacion,4.0
VISTA ALEGRE,2018,num_educacion,64.0
ORCASITAS,2018,num_educacion,25.0
LEGAZPI,2018,num_educacion,31.0
SAN DIEGO,2018,num_educacion,33.0
FUENTELARREINA,2018,num_educacion,0.0
EL PARDO,2018,num_educacion,6.0
ADELFAS,2018,num_educacion,21.0
CAMPAMENTO,2018,num_educacion,18.0
LA PAZ,2018,num_educacion,32.0
ENTREVIAS,2018,num_educacion,40.0
CASCO H.VICALVARO,2018,num_educacion,42.0
PROSPERIDAD,2018,num_educacion,48.0
BERRUGUETE,2018,num_educacion,27.0
ALMAGRO,2018,num_educacion,45.0
LOS CARMENES,2018,num_educacion,13.0
LUCERO,2018,num_educacion,44.0
GAZTAMBIDE,2018,num_educacion,50.0
COSTILLARES,2018,num_educacion,22.0
ARAPILES,2018,num_educacion,55.0
SAN ANDRES,2018,num_educacion,60.0
CUATRO VIENTOS,2018,num_educacion,10.0
ROSAS,2018,num_educacion,58.0
TIMON,2018,num_educacion,18.0
PEÑAGRANDE,2018,num_educacion,0.0
SAN CRISTOBAL,2018,num_educacion,10.0
PALOMERAS SURESTE,2018,num_educacion,45.0
CORTES,2018,num_educacion,26.0
CANILLAS,2018,num_educacion,85.0
ATALAYA,2018,num_educacion,3.0
PORTAZGO,2018,num_educacion,34.0
FONTARRON,2018,num_educacion,20.0
CONCEPCION,2018,num_educacion,38.0
ARAVACA,2018,num_educacion,61.0
PEÑA GRANDE,2018,num_educacion,58.0
HORCAJO,2018,num_educacion,11.0
ABRANTES,2018,num_educacion,28.0
ALUCHE,2018,num_educacion,80.0
VALDEBERNARDO,2018,num_educacion,16.0
ALMENARA,2018,num_educacion,38.0
AMPOSTA,2018,num_educacion,4.0
CANILLEJAS,2018,num_educacion,29.0
EL SALVADOR,2018,num_educacion,14.0
EL VISO,2018,num_educacion,85.0
FUENTE DEL BERRO,2018,num_educacion,39.0
VALLEHERMOSO,2018,num_educacion,53.0
BUENAVISTA,2018,num_educacion,61.0
SAN JUAN BAUTISTA,2018,num_educacion,17.0
COMILLAS,2018,num_educacion,20.0
GOYA,2018,num_educacion,44.0
CASTELLANA,2018,num_educacion,12.0
LAS AGUILAS,2018,num_educacion,41.0
ENSANCHE DE VALLECAS,2018,num_educacion,49.0
BELLAS VISTAS,2018,num_educacion,39.0
PACIFICO,2018,num_educacion,40.0
CASTILLA,2018,num_educacion,25.0
SAN PASCUAL,2018,num_educacion,32.0
QUINTANA,2018,num_educacion,47.0
JUSTICIA,2018,num_educacion,32.0
ATOCHA,2018,num_educacion,2.0
HISPANOAMERICA,2018,num_educacion,54.0
VALDEZARZA,2018,num_educacion,42.0
PIOVERA,2018,num_educacion,30.0
GUINDALERA,2018,num_educacion,89.0
CHOPERA,2018,num_educacion,17.0
PUEBLO NUEVO,2018,num_educacion,64.0
ARCOS,2018,num_educacion,24.0
PALOMERAS BAJAS,2018,num_educacion,52.0
RIOS ROSAS,2018,num_educacion,46.0
MARROQUINA,2018,num_educacion,55.0
SOL,2018,num_educacion,4.0
CIUDAD JARDIN,2018,num_educacion,47.0
PALOMAS,2018,num_educacion,11.0
SAN ISIDRO,2018,num_educacion,34.0
PINAR DEL REY,2018,num_educacion,60.0
PALACIO,2018,num_educacion,49.0
CASA DE CAMPO,2018,num_educacion,24.0
ALAMEDA DE OSUNA,2018,num_educacion,22.0
ORCASUR,2018,num_educacion,23.0
IBIZA,2018,num_educacion,14.0
ZOFIO,2018,num_educacion,14.0
HELLIN,2018,num_educacion,6.0
PUERTA DEL ANGEL,2018,num_educacion,59.0
CIUDAD UNIVERSITARIA,2018,num_educacion,104.0
EL CAÑAVERAL,2018,num_educacion,0.0
LISTA,2018,num_educacion,29.0
LOS ANGELES,2018,num_educacion,31.0
OPAÑEL,2018,num_educacion,34.0
EL PLANTIO,2018,num_educacion,11.0
NUMANCIA,2018,num_educacion,62.0
VALDEACEDERAS,2018,num_educacion,25.0
SANTA EUGENIA,2018,num_educacion,36.0
ESTRELLA,2018,num_educacion,20.0
CASCO H.VALLECAS,2018,num_educacion,67.0
VINATEROS,2018,num_educacion,10.0
CORRALEJOS,2018,num_educacion,9.0
APOSTOL SANTIAGO,2018,num_educacion,11.0
VALDERRIVAS,2018,num_educacion,10.0
ACACIAS,2018,num_educacion,84.0
COLINA,2018,num_educacion,10.0
NUEVA ESPAÑA,2018,num_educacion,62.0
DELICIAS,2018,num_educacion,35.0
RECOLETOS,2018,num_educacion,16.0
VALVERDE,2018,num_educacion,100.0
EL GOLOSO,2018,num_educacion,66.0
PUERTA BONITA,2018,num_educacion,40.0
NIÑO JESUS,2018,num_educacion,58.0
SIMANCAS,2018,num_educacion,31.0
SAN FERMIN,2018,num_educacion,13.0
MEDIA LEGUA,2018,num_educacion,27.0
UNIVERSIDAD,2018,num_educacion,75.0
MIRASIERRA,2018,num_educacion,38.0
CUATRO CAMINOS,2018,num_educacion,45.0
IMPERIAL,2018,num_educacion,32.0
REJAS,2018,num_educacion,6.0
VALDEMARIN,2018,num_educacion,16.0
ARGUELLES,2018,num_educacion,54.0
EL PILAR,2018,num_educacion,73.0
EMBAJADORES,2018,num_educacion,66.0
CASTILLEJOS,2018,num_educacion,20.0
PAVONES,2019,num_educacion,12.0
CASCO H.BARAJAS,2019,num_educacion,13.0
BUTARQUE,2019,num_educacion,21.0
ALMENDRALES,2019,num_educacion,16.0
TRAFALGAR,2019,num_educacion,49.0
PALOS DE LA FRONTERA,2019,num_educacion,0.0
PALOS DE MOGUER,2019,num_educacion,54.0
VALDEFUENTES,2019,num_educacion,52.0
MOSCARDO,2019,num_educacion,34.0
LOS ROSALES,2019,num_educacion,39.0
PRADOLONGO,2019,num_educacion,26.0
VENTAS,2019,num_educacion,46.0
LOS JERONIMOS,2019,num_educacion,11.0
AEROPUERTO,2019,num_educacion,4.0
VISTA ALEGRE,2019,num_educacion,65.0
ORCASITAS,2019,num_educacion,25.0
LEGAZPI,2019,num_educacion,31.0
SAN DIEGO,2019,num_educacion,38.0
FUENTELARREINA,2019,num_educacion,0.0
EL PARDO,2019,num_educacion,7.0
ADELFAS,2019,num_educacion,23.0
CAMPAMENTO,2019,num_educacion,18.0
LA PAZ,2019,num_educacion,31.0
ENTREVIAS,2019,num_educacion,40.0
CASCO H.VICALVARO,2019,num_educacion,44.0
PROSPERIDAD,2019,num_educacion,52.0
BERRUGUETE,2019,num_educacion,26.0
ALMAGRO,2019,num_educacion,42.0
LOS CARMENES,2019,num_educacion,12.0
LUCERO,2019,num_educacion,44.0
GAZTAMBIDE,2019,num_educacion,59.0
COSTILLARES,2019,num_educacion,23.0
ARAPILES,2019,num_educacion,52.0
SAN ANDRES,2019,num_educacion,63.0
CUATRO VIENTOS,2019,num_educacion,11.0
ROSAS,2019,num_educacion,59.0
TIMON,2019,num_educacion,19.0
PEÑAGRANDE,2019,num_educacion,0.0
SAN CRISTOBAL,2019,num_educacion,9.0
PALOMERAS SURESTE,2019,num_educacion,44.0
CORTES,2019,num_educacion,26.0
CANILLAS,2019,num_educacion,89.0
ATALAYA,2019,num_educacion,3.0
PORTAZGO,2019,num_educacion,35.0
FONTARRON,2019,num_educacion,19.0
CONCEPCION,2019,num_educacion,39.0
ARAVACA,2019,num_educacion,54.0
PEÑA GRANDE,2019,num_educacion,58.0
HORCAJO,2019,num_educacion,11.0
ABRANTES,2019,num_educacion,28.0
ALUCHE,2019,num_educacion,76.0
VALDEBERNARDO,2019,num_educacion,16.0
ALMENARA,2019,num_educacion,38.0
AMPOSTA,2019,num_educacion,4.0
CANILLEJAS,2019,num_educacion,31.0
EL SALVADOR,2019,num_educacion,13.0
EL VISO,2019,num_educacion,86.0
FUENTE DEL BERRO,2019,num_educacion,46.0
VALLEHERMOSO,2019,num_educacion,53.0
BUENAVISTA,2019,num_educacion,66.0
SAN JUAN BAUTISTA,2019,num_educacion,20.0
COMILLAS,2019,num_educacion,21.0
GOYA,2019,num_educacion,45.0
CASTELLANA,2019,num_educacion,13.0
LAS AGUILAS,2019,num_educacion,42.0
ENSANCHE DE VALLECAS,2019,num_educacion,52.0
BELLAS VISTAS,2019,num_educacion,42.0
PACIFICO,2019,num_educacion,42.0
CASTILLA,2019,num_educacion,24.0
SAN PASCUAL,2019,num_educacion,33.0
QUINTANA,2019,num_educacion,52.0
JUSTICIA,2019,num_educacion,33.0
ATOCHA,2019,num_educacion,1.0
HISPANOAMERICA,2019,num_educacion,59.0
VALDEZARZA,2019,num_educacion,42.0
PIOVERA,2019,num_educacion,31.0
GUINDALERA,2019,num_educacion,93.0
CHOPERA,2019,num_educacion,18.0
PUEBLO NUEVO,2019,num_educacion,69.0
ARCOS,2019,num_educacion,26.0
PALOMERAS BAJAS,2019,num_educacion,52.0
RIOS ROSAS,2019,num_educacion,46.0
MARROQUINA,2019,num_educacion,54.0
SOL,2019,num_educacion,5.0
CIUDAD JARDIN,2019,num_educacion,47.0
PALOMAS,2019,num_educacion,11.0
SAN ISIDRO,2019,num_educacion,32.0
PINAR DEL REY,2019,num_educacion,62.0
PALACIO,2019,num_educacion,51.0
CASA DE CAMPO,2019,num_educacion,23.0
ALAMEDA DE OSUNA,2019,num_educacion,24.0
ORCASUR,2019,num_educacion,23.0
IBIZA,2019,num_educacion,15.0
ZOFIO,2019,num_educacion,14.0
HELLIN,2019,num_educacion,6.0
PUERTA DEL ANGEL,2019,num_educacion,61.0
CIUDAD UNIVERSITARIA,2019,num_educacion,88.0
EL CAÑAVERAL,2019,num_educacion,0.0
LISTA,2019,num_educacion,29.0
LOS ANGELES,2019,num_educacion,29.0
OPAÑEL,2019,num_educacion,35.0
EL PLANTIO,2019,num_educacion,12.0
NUMANCIA,2019,num_educacion,62.0
VALDEACEDERAS,2019,num_educacion,25.0
SANTA EUGENIA,2019,num_educacion,35.0
ESTRELLA,2019,num_educacion,21.0
CASCO H.VALLECAS,2019,num_educacion,66.0
VINATEROS,2019,num_educacion,11.0
CORRALEJOS,2019,num_educacion,9.0
APOSTOL SANTIAGO,2019,num_educacion,11.0
VALDERRIVAS,2019,num_educacion,11.0
ACACIAS,2019,num_educacion,88.0
COLINA,2019,num_educacion,11.0
NUEVA ESPAÑA,2019,num_educacion,62.0
