Barrio,anyo,anyo_timestamp,Indicador,valor_indicador
El Viso,2021,2021-01-01,Hogares con una mujer sola mayor de 65 años,525.0
Embajadores,2021,2021-01-01,Hogares con una mujer sola mayor de 65 años,1561.0
Ensanche de Vallecas,2021,2021-01-01,Hogares con una mujer sola mayor de 65 años,247.0
Entrevías,2021,2021-01-01,Hogares con una mujer sola mayor de 65 años,1293.0
Estrella,2021,2021-01-01,Hogares con una mujer sola mayor de 65 años,1005.0
Fontarrón,2021,2021-01-01,Hogares con una mujer sola mayor de 65 años,941.0
Fuente del Berro,2021,2021-01-01,Hogares con una mujer sola mayor de 65 años,1153.0
Fuentelarreina,2021,2021-01-01,Hogares con una mujer sola mayor de 65 años,121.0
Gaztambide,2021,2021-01-01,Hogares con una mujer sola mayor de 65 años,1350.0
Goya,2021,2021-01-01,Hogares con una mujer sola mayor de 65 años,1588.0
Guindalera,2021,2021-01-01,Hogares con una mujer sola mayor de 65 años,2048.0
Hellín,2021,2021-01-01,Hogares con una mujer sola mayor de 65 años,533.0
Hispanoamérica,2021,2021-01-01,Hogares con una mujer sola mayor de 65 años,1451.0
Horcajo,2021,2021-01-01,Hogares con una mujer sola mayor de 65 años,68.0
Ibiza,2021,2021-01-01,Hogares con una mujer sola mayor de 65 años,1156.0
Imperial,2021,2021-01-01,Hogares con una mujer sola mayor de 65 años,943.0
Justicia,2021,2021-01-01,Hogares con una mujer sola mayor de 65 años,622.0
La Concepción,2021,2021-01-01,Hogares con una mujer sola mayor de 65 años,1312.0
La Paz,2021,2021-01-01,Hogares con una mujer sola mayor de 65 años,1260.0
Legazpi,2021,2021-01-01,Hogares con una mujer sola mayor de 65 años,257.0
Lista,2021,2021-01-01,Hogares con una mujer sola mayor de 65 años,1120.0
Los Cármenes,2021,2021-01-01,Hogares con una mujer sola mayor de 65 años,607.0
Los Jerónimos,2021,2021-01-01,Hogares con una mujer sola mayor de 65 años,271.0
Los Rosales,2021,2021-01-01,Hogares con una mujer sola mayor de 65 años,997.0
Lucero,2021,2021-01-01,Hogares con una mujer sola mayor de 65 años,1659.0
Marroquina,2021,2021-01-01,Hogares con una mujer sola mayor de 65 años,1319.0
Media Legua,2021,2021-01-01,Hogares con una mujer sola mayor de 65 años,931.0
Mirasierra,2021,2021-01-01,Hogares con una mujer sola mayor de 65 años,568.0
Moscardó,2021,2021-01-01,Hogares con una mujer sola mayor de 65 años,1122.0
Niño Jesús,2021,2021-01-01,Hogares con una mujer sola mayor de 65 años,677.0
Nueva España,2021,2021-01-01,Hogares con una mujer sola mayor de 65 años,870.0
Numancia,2021,2021-01-01,Hogares con una mujer sola mayor de 65 años,1768.0
Opañel,2021,2021-01-01,Hogares con una mujer sola mayor de 65 años,1558.0
Orcasitas,2021,2021-01-01,Hogares con una mujer sola mayor de 65 años,841.0
Orcasur,2021,2021-01-01,Hogares con una mujer sola mayor de 65 años,321.0
Pacífico,2021,2021-01-01,Hogares con una mujer sola mayor de 65 años,1798.0
Palacio,2021,2021-01-01,Hogares con una mujer sola mayor de 65 años,1020.0
Palomas,2021,2021-01-01,Hogares con una mujer sola mayor de 65 años,96.0
Palomeras Bajas,2021,2021-01-01,Hogares con una mujer sola mayor de 65 años,1254.0
Palomeras Sureste,2021,2021-01-01,Hogares con una mujer sola mayor de 65 años,1397.0
Palos de la Frontera,2021,2021-01-01,Hogares con una mujer sola mayor de 65 años,1292.0
Pavones,2021,2021-01-01,Hogares con una mujer sola mayor de 65 años,353.0
Peñagrande,2021,2021-01-01,Hogares con una mujer sola mayor de 65 años,1685.0
Pilar,2021,2021-01-01,Hogares con una mujer sola mayor de 65 años,2514.0
Pinar del Rey,2021,2021-01-01,Hogares con una mujer sola mayor de 65 años,2506.0
Piovera,2021,2021-01-01,Hogares con una mujer sola mayor de 65 años,224.0
Portazgo,2021,2021-01-01,Hogares con una mujer sola mayor de 65 años,1217.0
Pradolongo,2021,2021-01-01,Hogares con una mujer sola mayor de 65 años,570.0
Prosperidad,2021,2021-01-01,Hogares con una mujer sola mayor de 65 años,1996.0
Pueblo Nuevo,2021,2021-01-01,Hogares con una mujer sola mayor de 65 años,2632.0
Puerta Bonita,2021,2021-01-01,Hogares con una mujer sola mayor de 65 años,1225.0
Puerta del Ángel,2021,2021-01-01,Hogares con una mujer sola mayor de 65 años,2042.0
Quintana,2021,2021-01-01,Hogares con una mujer sola mayor de 65 años,1390.0
Recoletos,2021,2021-01-01,Hogares con una mujer sola mayor de 65 años,612.0
Rejas,2021,2021-01-01,Hogares con una mujer sola mayor de 65 años,371.0
Rosas,2021,2021-01-01,Hogares con una mujer sola mayor de 65 años,545.0
Ríos Rosas,2021,2021-01-01,Hogares con una mujer sola mayor de 65 años,1444.0
San Cristóbal,2021,2021-01-01,Hogares con una mujer sola mayor de 65 años,490.0
San Diego,2021,2021-01-01,Hogares con una mujer sola mayor de 65 años,1354.0
San Fermín,2021,2021-01-01,Hogares con una mujer sola mayor de 65 años,584.0
San Isidro,2021,2021-01-01,Hogares con una mujer sola mayor de 65 años,1577.0
San Juan Bautista,2021,2021-01-01,Hogares con una mujer sola mayor de 65 años,488.0
San Pascual,2021,2021-01-01,Hogares con una mujer sola mayor de 65 años,970.0
Santa Eugenia,2021,2021-01-01,Hogares con una mujer sola mayor de 65 años,780.0
Simancas,2021,2021-01-01,Hogares con una mujer sola mayor de 65 años,1084.0
Sol,2021,2021-01-01,Hogares con una mujer sola mayor de 65 años,266.0
Timón,2021,2021-01-01,Hogares con una mujer sola mayor de 65 años,195.0
Trafalgar,2021,2021-01-01,Hogares con una mujer sola mayor de 65 años,1267.0
Universidad,2021,2021-01-01,Hogares con una mujer sola mayor de 65 años,1213.0
Valdeacederas,2021,2021-01-01,Hogares con una mujer sola mayor de 65 años,788.0
Valdebernardo,2021,2021-01-01,Hogares con una mujer sola mayor de 65 años,276.0
Valdefuentes,2021,2021-01-01,Hogares con una mujer sola mayor de 65 años,474.0
Valdemarín,2021,2021-01-01,Hogares con una mujer sola mayor de 65 años,59.0
Valderrivas,2021,2021-01-01,Hogares con una mujer sola mayor de 65 años,132.0
Valdezarza,2021,2021-01-01,Hogares con una mujer sola mayor de 65 años,1511.0
Vallehermoso,2021,2021-01-01,Hogares con una mujer sola mayor de 65 años,1093.0
Valverde,2021,2021-01-01,Hogares con una mujer sola mayor de 65 años,1460.0
Ventas,2021,2021-01-01,Hogares con una mujer sola mayor de 65 años,2550.0
Villaverde Alto - Casco Histórico de Villaverde,2021,2021-01-01,Hogares con una mujer sola mayor de 65 años,1453.0
Vinateros,2021,2021-01-01,Hogares con una mujer sola mayor de 65 años,1078.0
Vista Alegre,2021,2021-01-01,Hogares con una mujer sola mayor de 65 años,2059.0
Zofío,2021,2021-01-01,Hogares con una mujer sola mayor de 65 años,484.0
Águilas,2021,2021-01-01,Hogares con una mujer sola mayor de 65 años,2507.0
Ángeles,2021,2021-01-01,Hogares con una mujer sola mayor de 65 años,1543.0
Abrantes,2022,2022-01-01,Hogares con una mujer sola mayor de 65 años,1140.0
Acacias,2022,2022-01-01,Hogares con una mujer sola mayor de 65 años,1557.0
Adelfas,2022,2022-01-01,Hogares con una mujer sola mayor de 65 años,741.0
Aeropuerto,2022,2022-01-01,Hogares con una mujer sola mayor de 65 años,58.0
Alameda de Osuna,2022,2022-01-01,Hogares con una mujer sola mayor de 65 años,650.0
Almagro,2022,2022-01-01,Hogares con una mujer sola mayor de 65 años,853.0
Almenara,2022,2022-01-01,Hogares con una mujer sola mayor de 65 años,864.0
Almendrales,2022,2022-01-01,Hogares con una mujer sola mayor de 65 años,780.0
Aluche,2022,2022-01-01,Hogares con una mujer sola mayor de 65 años,3655.0
Amposta,2022,2022-01-01,Hogares con una mujer sola mayor de 65 años,405.0
Apóstol Santiago,2022,2022-01-01,Hogares con una mujer sola mayor de 65 años,623.0
Arapiles,2022,2022-01-01,Hogares con una mujer sola mayor de 65 años,1440.0
Aravaca,2022,2022-01-01,Hogares con una mujer sola mayor de 65 años,502.0
Arcos,2022,2022-01-01,Hogares con una mujer sola mayor de 65 años,865.0
Argüelles,2022,2022-01-01,Hogares con una mujer sola mayor de 65 años,1150.0
Atalaya,2022,2022-01-01,Hogares con una mujer sola mayor de 65 años,54.0
Atocha,2022,2022-01-01,Hogares con una mujer sola mayor de 65 años,19.0
Bellas Vistas,2022,2022-01-01,Hogares con una mujer sola mayor de 65 años,1198.0
Berruguete,2022,2022-01-01,Hogares con una mujer sola mayor de 65 años,967.0
Buenavista,2022,2022-01-01,Hogares con una mujer sola mayor de 65 años,1024.0
Butarque,2022,2022-01-01,Hogares con una mujer sola mayor de 65 años,242.0
Campamento,2022,2022-01-01,Hogares con una mujer sola mayor de 65 años,786.0
Canillas,2022,2022-01-01,Hogares con una mujer sola mayor de 65 años,1778.0
Canillejas,2022,2022-01-01,Hogares con una mujer sola mayor de 65 años,1166.0
Casa de Campo,2022,2022-01-01,Hogares con una mujer sola mayor de 65 años,725.0
Casco Histórico de Barajas,2022,2022-01-01,Hogares con una mujer sola mayor de 65 años,242.0
Casco Histórico de Vallecas,2022,2022-01-01,Hogares con una mujer sola mayor de 65 años,1298.0
Casco Histórico de Vicálvaro,2022,2022-01-01,Hogares con una mujer sola mayor de 65 años,1387.0
Castellana,2022,2022-01-01,Hogares con una mujer sola mayor de 65 años,706.0
Castilla,2022,2022-01-01,Hogares con una mujer sola mayor de 65 años,678.0
Castillejos,2022,2022-01-01,Hogares con una mujer sola mayor de 65 años,1081.0
Chopera,2022,2022-01-01,Hogares con una mujer sola mayor de 65 años,1012.0
Ciudad Jardín,2022,2022-01-01,Hogares con una mujer sola mayor de 65 años,953.0
Ciudad Universitaria,2022,2022-01-01,Hogares con una mujer sola mayor de 65 años,671.0
Colina,2022,2022-01-01,Hogares con una mujer sola mayor de 65 años,255.0
Comillas,2022,2022-01-01,Hogares con una mujer sola mayor de 65 años,1260.0
Corralejos,2022,2022-01-01,Hogares con una mujer sola mayor de 65 años,86.0
Cortes,2022,2022-01-01,Hogares con una mujer sola mayor de 65 años,401.0
Costillares,2022,2022-01-01,Hogares con una mujer sola mayor de 65 años,792.0
Cuatro Caminos,2022,2022-01-01,Hogares con una mujer sola mayor de 65 años,1755.0
Cuatro Vientos,2022,2022-01-01,Hogares con una mujer sola mayor de 65 años,66.0
Delicias,2022,2022-01-01,Hogares con una mujer sola mayor de 65 años,1038.0
El Cañaveral,2022,2022-01-01,Hogares con una mujer sola mayor de 65 años,3.0
El Goloso,2022,2022-01-01,Hogares con una mujer sola mayor de 65 años,103.0
El Pardo,2022,2022-01-01,Hogares con una mujer sola mayor de 65 años,173.0
El Plantío,2022,2022-01-01,Hogares con una mujer sola mayor de 65 años,37.0
El Salvador,2022,2022-01-01,Hogares con una mujer sola mayor de 65 años,380.0
El Viso,2022,2022-01-01,Hogares con una mujer sola mayor de 65 años,535.0
Embajadores,2022,2022-01-01,Hogares con una mujer sola mayor de 65 años,1563.0
Ensanche de Vallecas,2022,2022-01-01,Hogares con una mujer sola mayor de 65 años,290.0
Entrevías,2022,2022-01-01,Hogares con una mujer sola mayor de 65 años,1317.0
Estrella,2022,2022-01-01,Hogares con una mujer sola mayor de 65 años,1038.0
Fontarrón,2022,2022-01-01,Hogares con una mujer sola mayor de 65 años,964.0
Fuente del Berro,2022,2022-01-01,Hogares con una mujer sola mayor de 65 años,1159.0
Fuentelarreina,2022,2022-01-01,Hogares con una mujer sola mayor de 65 años,116.0
Gaztambide,2022,2022-01-01,Hogares con una mujer sola mayor de 65 años,1329.0
Goya,2022,2022-01-01,Hogares con una mujer sola mayor de 65 años,1558.0
Guindalera,2022,2022-01-01,Hogares con una mujer sola mayor de 65 años,2064.0
Hellín,2022,2022-01-01,Hogares con una mujer sola mayor de 65 años,516.0
Hispanoamérica,2022,2022-01-01,Hogares con una mujer sola mayor de 65 años,1469.0
Horcajo,2022,2022-01-01,Hogares con una mujer sola mayor de 65 años,78.0
Ibiza,2022,2022-01-01,Hogares con una mujer sola mayor de 65 años,1149.0
Imperial,2022,2022-01-01,Hogares con una mujer sola mayor de 65 años,961.0
Justicia,2022,2022-01-01,Hogares con una mujer sola mayor de 65 años,642.0
La Concepción,2022,2022-01-01,Hogares con una mujer sola mayor de 65 años,1288.0
La Paz,2022,2022-01-01,Hogares con una mujer sola mayor de 65 años,1343.0
Legazpi,2022,2022-01-01,Hogares con una mujer sola mayor de 65 años,268.0
Lista,2022,2022-01-01,Hogares con una mujer sola mayor de 65 años,1121.0
Los Cármenes,2022,2022-01-01,Hogares con una mujer sola mayor de 65 años,626.0
Los Jerónimos,2022,2022-01-01,Hogares con una mujer sola mayor de 65 años,286.0
Los Rosales,2022,2022-01-01,Hogares con una mujer sola mayor de 65 años,1024.0
Lucero,2022,2022-01-01,Hogares con una mujer sola mayor de 65 años,1676.0
Marroquina,2022,2022-01-01,Hogares con una mujer sola mayor de 65 años,1380.0
Media Legua,2022,2022-01-01,Hogares con una mujer sola mayor de 65 años,965.0
Mirasierra,2022,2022-01-01,Hogares con una mujer sola mayor de 65 años,604.0
Moscardó,2022,2022-01-01,Hogares con una mujer sola mayor de 65 años,1120.0
Niño Jesús,2022,2022-01-01,Hogares con una mujer sola mayor de 65 años,678.0
Nueva España,2022,2022-01-01,Hogares con una mujer sola mayor de 65 años,891.0
Numancia,2022,2022-01-01,Hogares con una mujer sola mayor de 65 años,1812.0
Opañel,2022,2022-01-01,Hogares con una mujer sola mayor de 65 años,1554.0
Orcasitas,2022,2022-01-01,Hogares con una mujer sola mayor de 65 años,844.0
Orcasur,2022,2022-01-01,Hogares con una mujer sola mayor de 65 años,317.0
Pacífico,2022,2022-01-01,Hogares con una mujer sola mayor de 65 años,1888.0
Palacio,2022,2022-01-01,Hogares con una mujer sola mayor de 65 años,1045.0
Palomas,2022,2022-01-01,Hogares con una mujer sola mayor de 65 años,117.0
Palomeras Bajas,2022,2022-01-01,Hogares con una mujer sola mayor de 65 años,1306.0
Palomeras Sureste,2022,2022-01-01,Hogares con una mujer sola mayor de 65 años,1421.0
Palos de la Frontera,2022,2022-01-01,Hogares con una mujer sola mayor de 65 años,1291.0
Pavones,2022,2022-01-01,Hogares con una mujer sola mayor de 65 años,361.0
Peñagrande,2022,2022-01-01,Hogares con una mujer sola mayor de 65 años,1775.0
Pilar,2022,2022-01-01,Hogares con una mujer sola mayor de 65 años,2594.0
Pinar del Rey,2022,2022-01-01,Hogares con una mujer sola mayor de 65 años,2568.0
Piovera,2022,2022-01-01,Hogares con una mujer sola mayor de 65 años,235.0
Portazgo,2022,2022-01-01,Hogares con una mujer sola mayor de 65 años,1225.0
Pradolongo,2022,2022-01-01,Hogares con una mujer sola mayor de 65 años,573.0
Prosperidad,2022,2022-01-01,Hogares con una mujer sola mayor de 65 años,2057.0
Pueblo Nuevo,2022,2022-01-01,Hogares con una mujer sola mayor de 65 años,2708.0
Puerta Bonita,2022,2022-01-01,Hogares con una mujer sola mayor de 65 años,1239.0
Puerta del Ángel,2022,2022-01-01,Hogares con una mujer sola mayor de 65 años,2045.0
Quintana,2022,2022-01-01,Hogares con una mujer sola mayor de 65 años,1402.0
Recoletos,2022,2022-01-01,Hogares con una mujer sola mayor de 65 años,605.0
Rejas,2022,2022-01-01,Hogares con una mujer sola mayor de 65 años,390.0
Rosas,2022,2022-01-01,Hogares con una mujer sola mayor de 65 años,563.0
Ríos Rosas,2022,2022-01-01,Hogares con una mujer sola mayor de 65 años,1429.0
San Cristóbal,2022,2022-01-01,Hogares con una mujer sola mayor de 65 años,460.0
San Diego,2022,2022-01-01,Hogares con una mujer sola mayor de 65 años,1335.0
San Fermín,2022,2022-01-01,Hogares con una mujer sola mayor de 65 años,592.0
San Isidro,2022,2022-01-01,Hogares con una mujer sola mayor de 65 años,1557.0
San Juan Bautista,2022,2022-01-01,Hogares con una mujer sola mayor de 65 años,510.0
San Pascual,2022,2022-01-01,Hogares con una mujer sola mayor de 65 años,995.0
Santa Eugenia,2022,2022-01-01,Hogares con una mujer sola mayor de 65 años,845.0
Simancas,2022,2022-01-01,Hogares con una mujer sola mayor de 65 años,1084.0
Sol,2022,2022-01-01,Hogares con una mujer sola mayor de 65 años,260.0
Timón,2022,2022-01-01,Hogares con una mujer sola mayor de 65 años,198.0
Trafalgar,2022,2022-01-01,Hogares con una mujer sola mayor de 65 años,1254.0
Universidad,2022,2022-01-01,Hogares con una mujer sola mayor de 65 años,1226.0
Valdeacederas,2022,2022-01-01,Hogares con una mujer sola mayor de 65 años,809.0
Valdebernardo,2022,2022-01-01,Hogares con una mujer sola mayor de 65 años,304.0
Valdefuentes,2022,2022-01-01,Hogares con una mujer sola mayor de 65 años,535.0
Valdemarín,2022,2022-01-01,Hogares con una mujer sola mayor de 65 años,65.0
Valderrivas,2022,2022-01-01,Hogares con una mujer sola mayor de 65 años,148.0
Valdezarza,2022,2022-01-01,Hogares con una mujer sola mayor de 65 años,1603.0
Vallehermoso,2022,2022-01-01,Hogares con una mujer sola mayor de 65 años,1135.0
Valverde,2022,2022-01-01,Hogares con una mujer sola mayor de 65 años,1500.0
Ventas,2022,2022-01-01,Hogares con una mujer sola mayor de 65 años,2547.0
Villaverde Alto - Casco Histórico de Villaverde,2022,2022-01-01,Hogares con una mujer sola mayor de 65 años,1475.0
Vinateros,2022,2022-01-01,Hogares con una mujer sola mayor de 65 años,1099.0
Vista Alegre,2022,2022-01-01,Hogares con una mujer sola mayor de 65 años,2083.0
Zofío,2022,2022-01-01,Hogares con una mujer sola mayor de 65 años,495.0
Águilas,2022,2022-01-01,Hogares con una mujer sola mayor de 65 años,2610.0
Ángeles,2022,2022-01-01,Hogares con una mujer sola mayor de 65 años,1567.0
Abrantes,2023,2023-01-01,Hogares con una mujer sola mayor de 65 años,1122.0
Acacias,2023,2023-01-01,Hogares con una mujer sola mayor de 65 años,1570.0
Adelfas,2023,2023-01-01,Hogares con una mujer sola mayor de 65 años,760.0
Aeropuerto,2023,2023-01-01,Hogares con una mujer sola mayor de 65 años,56.0
Alameda de Osuna,2023,2023-01-01,Hogares con una mujer sola mayor de 65 años,691.0
Almagro,2023,2023-01-01,Hogares con una mujer sola mayor de 65 años,852.0
Almenara,2023,2023-01-01,Hogares con una mujer sola mayor de 65 años,888.0
Almendrales,2023,2023-01-01,Hogares con una mujer sola mayor de 65 años,795.0
Aluche,2023,2023-01-01,Hogares con una mujer sola mayor de 65 años,3670.0
Amposta,2023,2023-01-01,Hogares con una mujer sola mayor de 65 años,392.0
Apóstol Santiago,2023,2023-01-01,Hogares con una mujer sola mayor de 65 años,651.0
Arapiles,2023,2023-01-01,Hogares con una mujer sola mayor de 65 años,1467.0
Aravaca,2023,2023-01-01,Hogares con una mujer sola mayor de 65 años,548.0
Arcos,2023,2023-01-01,Hogares con una mujer sola mayor de 65 años,877.0
Argüelles,2023,2023-01-01,Hogares con una mujer sola mayor de 65 años,1141.0
Atalaya,2023,2023-01-01,Hogares con una mujer sola mayor de 65 años,50.0
